,hru,CN2,ALPHA_BF,GW_DELAY,GWQMN,RCHRG_DP,GW_REVAP,LAT_TTIME,OV_N,SLSUBBSN,HRU_SLP,ESCO,SURLAG,EPCO,SOL_AWC,SOL_K,SOL_BD,CH_N2,CH_K2,ALPHA_BNK
1971,001730001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1972,001730002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.072,,,,0.22,950.0,2.07,,,
1973,001730003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.117,,,,0.22,950.0,2.07,,,
1974,001740000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1975,001740001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.383,,,,0.22,950.0,2.07,,,
1976,001740002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.249,,,,0.22,950.0,2.07,,,
1977,001740003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.574,,,,0.22,950.0,2.07,,,
1978,001740004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.383,,,,0.22,950.0,2.07,,,
1979,001740005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.249,,,,0.22,950.0,2.07,,,
1980,001740006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1981,001740007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.119,,,,0.22,950.0,2.07,,,
1982,001740008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1983,001740009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
1984,001740010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.245,,,,0.22,950.0,2.07,,,
1985,001740011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1986,001740012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1987,001740013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1988,001740014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.172,,,,0.22,950.0,2.07,,,
1989,001750000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1990,001750001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.368,,,,0.22,950.0,2.07,,,
1991,001750002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.245,,,,0.22,950.0,2.07,,,
1992,001750003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1993,001750004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1994,001750005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.018,,,,0.22,950.0,2.07,,,
1995,001750006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1996,001750007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.072,,,,0.22,950.0,2.07,,,
1997,001750008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.242,,,,0.22,950.0,2.07,,,
1998,001750009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
1999,001750010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
2000,001750011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.62,,,,0.22,950.0,2.07,,,
2001,001750012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.385,,,,0.22,950.0,2.07,,,
2002,001750013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.251,,,,0.22,950.0,2.07,,,
2003,001750014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.25,,,,0.22,950.0,2.07,,,
2004,001750015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.391,,,,0.22,950.0,2.07,,,
2005,001750016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.583,,,,0.22,950.0,2.07,,,
2006,001760000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2007,001760001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
2008,001760002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.175,,,,0.22,950.0,2.07,,,
2009,001760003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.244,,,,0.22,950.0,2.07,,,
2010,001760004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.372,,,,0.22,950.0,2.07,,,
2011,001760005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.019,,,,0.22,950.0,2.07,,,
2012,001760006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2013,001760007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.248,,,,0.22,950.0,2.07,,,
2014,001760008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.377,,,,0.22,950.0,2.07,,,
2015,001760009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
2016,001760010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.176,,,,0.22,950.0,2.07,,,
2017,001760011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.014,,,,0.22,950.0,2.07,,,
2018,001760012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.383,,,,0.22,950.0,2.07,,,
2019,001760013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
2020,001760014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.249,,,,0.22,950.0,2.07,,,
2021,001760015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.125,,,,0.22,950.0,2.07,,,
2022,001760016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.39,,,,0.22,950.0,2.07,,,
2023,001760017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.251,,,,0.22,950.0,2.07,,,
2024,001760018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.576,,,,0.22,950.0,2.07,,,
2025,001760019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
2026,001760020,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
2027,001770000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2028,001770001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2029,001770002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
2030,001770003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.117,,,,0.22,950.0,2.07,,,
2031,001780000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2032,001780001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
2033,001780002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
2034,001780003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.024,,,,0.22,950.0,2.07,,,
2035,001780004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
2036,001790000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2037,001790001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.119,,,,0.22,950.0,2.07,,,
2038,001790002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
2039,001790003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.027,,,,0.22,950.0,2.07,,,
2040,001800000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2041,001800001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.256,,,,0.22,950.0,2.07,,,
2042,001800002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.385,,,,0.22,950.0,2.07,,,
2043,001800003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.616,,,,0.22,950.0,2.07,,,
2044,001800004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.254,,,,0.22,950.0,2.07,,,
2045,001800005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.399,,,,0.22,950.0,2.07,,,
2046,001800006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.572,,,,0.22,950.0,2.07,,,
2047,001800007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.252,,,,0.22,950.0,2.07,,,
2048,001800008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.61,,,,0.22,950.0,2.07,,,
2049,001800009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.39,,,,0.22,950.0,2.07,,,
2050,001800010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.388,,,,0.22,950.0,2.07,,,
2051,001800011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
2052,001800012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.176,,,,0.22,950.0,2.07,,,
2053,001800013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.575,,,,0.22,950.0,2.07,,,
2054,001800014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
2055,001800015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
2056,001800016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.12,,,,0.22,950.0,2.07,,,
2057,001800017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.241,,,,0.22,950.0,2.07,,,
2058,001800018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.072,,,,0.22,950.0,2.07,,,
2059,001800019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
2060,001810000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2061,001810001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
2062,001810002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
2063,001810003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.024,,,,0.22,950.0,2.07,,,
2064,001810004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.069,,,,0.22,950.0,2.07,,,
2065,001810005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.018,,,,0.22,950.0,2.07,,,
2066,001810006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2067,001810007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
2068,001810008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
2069,001810009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.373,,,,0.22,950.0,2.07,,,
2070,001810010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
2071,001820000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2072,001820001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.39,,,,0.22,950.0,2.07,,,
2073,001820002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.25,,,,0.22,950.0,2.07,,,
2074,001820003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.387,,,,0.22,950.0,2.07,,,
2075,001820004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.251,,,,0.22,950.0,2.07,,,
2076,001820005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.582,,,,0.22,950.0,2.07,,,
2077,001820006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
2078,001820007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
2079,001820008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
2080,001820009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2081,001820010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.02,,,,0.22,950.0,2.07,,,
2082,001820011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.382,,,,0.22,950.0,2.07,,,
2083,001820012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
2084,001820013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
2085,001820014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.02,,,,0.22,950.0,2.07,,,
2086,001820015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
2087,001830000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2088,001830001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
2089,001830002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
2090,001830003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.024,,,,0.22,950.0,2.07,,,
2091,001830004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.241,,,,0.22,950.0,2.07,,,
2092,001830005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
2093,001830006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
2094,001830007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
2095,001840000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2096,001840001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.388,,,,0.22,950.0,2.07,,,
2097,001840002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.619,,,,0.22,950.0,2.07,,,
2098,001840003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.25,,,,0.22,950.0,2.07,,,
2099,001840004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
2100,001840005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2101,001840006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.12,,,,0.22,950.0,2.07,,,
2102,001840007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2103,001840008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
2104,001840009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.119,,,,0.22,950.0,2.07,,,
2105,001850000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2106,001850001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.069,,,,0.22,950.0,2.07,,,
2107,001850002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
2108,001850003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
2109,001850004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
2110,001850005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.024,,,,0.22,950.0,2.07,,,
2111,001850006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2112,001850007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.117,,,,0.22,950.0,2.07,,,
2113,001860000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2114,001860001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
2115,001860002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.248,,,,0.22,950.0,2.07,,,
2116,001860003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.381,,,,0.22,950.0,2.07,,,
2117,001860004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
2118,001860005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.015,,,,0.22,950.0,2.07,,,
2119,001860006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.251,,,,0.22,950.0,2.07,,,
2120,001860007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.381,,,,0.22,950.0,2.07,,,
2121,001870000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2122,001870001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.386,,,,0.22,950.0,2.07,,,
2123,001870002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.251,,,,0.22,950.0,2.07,,,
2124,001870003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.641,,,,0.22,950.0,2.07,,,
2125,001870004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.243,,,,0.22,950.0,2.07,,,
2126,001870005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.381,,,,0.22,950.0,2.07,,,
2127,001870006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.076,,,,0.22,950.0,2.07,,,
2128,001870007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
2129,001870008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
2130,001870009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
2131,001870010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.126,,,,0.22,950.0,2.07,,,
2132,001870011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.377,,,,0.22,950.0,2.07,,,
2133,001870012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
2134,001870013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2135,001870014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
2136,001870015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2137,001870016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
2138,001870017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.371,,,,0.22,950.0,2.07,,,
2139,001870018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.243,,,,0.22,950.0,2.07,,,
2140,001870019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
2141,001870020,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.241,,,,0.22,950.0,2.07,,,
2142,001870021,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.12,,,,0.22,950.0,2.07,,,
2143,001870022,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
2144,001870023,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
2145,001880000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2146,001880001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.392,,,,0.22,950.0,2.07,,,
2147,001880002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.251,,,,0.22,950.0,2.07,,,
2148,001880003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.595,,,,0.22,950.0,2.07,,,
2149,001880004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
2150,001880005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
2151,001880006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
2152,001880007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.245,,,,0.22,950.0,2.07,,,
2153,001880008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.072,,,,0.22,950.0,2.07,,,
2154,001880009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.378,,,,0.22,950.0,2.07,,,
2155,001880010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
2156,001880011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
2157,001880012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
2158,001890000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2159,001890001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.076,,,,0.22,950.0,2.07,,,
2160,001890002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.02,,,,0.22,950.0,2.07,,,
2161,001890003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.12,,,,0.22,950.0,2.07,,,
2162,001890004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.17,,,,0.22,950.0,2.07,,,
2163,001890005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
2164,001890006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.018,,,,0.22,950.0,2.07,,,
2165,001890007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.12,,,,0.22,950.0,2.07,,,
2166,001890008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.381,,,,0.22,950.0,2.07,,,
2167,001890009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
2168,001890010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.02,,,,0.22,950.0,2.07,,,
2169,001890011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.242,,,,0.22,950.0,2.07,,,
2170,001890012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
2171,001890013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
2172,001890014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
2173,001890015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
2174,001890016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.36,,,,0.22,950.0,2.07,,,
2175,001890017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.241,,,,0.22,950.0,2.07,,,
2176,001890018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
2177,001890019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
2178,001890020,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
2179,001890021,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.242,,,,0.22,950.0,2.07,,,
2180,001890022,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
2181,001890023,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
2182,001900000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
2183,001900001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.39,,,,0.22,950.0,2.07,,,
2184,001900002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.249,,,,0.22,950.0,2.07,,,
2185,001900003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.643,,,,0.22,950.0,2.07,,,
2186,001900004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.248,,,,0.22,950.0,2.07,,,
2187,001900005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.378,,,,0.22,950.0,2.07,,,
2188,001900006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
